recno,JName,RA_deg,Dec_deg,RA_str,Dec_str,P0_s,DM,S1400_mJy,W50_ms
326,hcg+08,,,"Halpern,:J.:P.,Camilo,","F.,Giuliani,:A.,:Gotthelf,",2007.0,,,
327,htg+14,,,"Halpern,:J.:P.,Tomsick,","J.A.,:Gotthelf,:E.",2007.0,,,
329,,,,"V.,Hasinger,:G.,:Schwope,",+A.:D.:&amp;,2002.0,1223.0,,
330,hl87,,,"Hamilton,:P.:A.","&amp;Lyne,A.:G.,:1987.",2002.0,1223.0,,
331,hml+06,,,"Han,:J.:L.,Manchester,","R.N.,:Lyne,:A.",2002.0,1223.0,,
332,,,,"J.:L.,Manchester,:R.","+N.:&amp;:Qiao,",1999.0,,,
333,hr10,,,"Hankins,:T.:H.","&amp;Rankin,J.:M.,:2010.",1999.0,,,
335,hg73,,,"Harnden,:F.:R.","&amp;Gorenstein,P.,:1973.:Soft",1999.0,,,
336,har96,,,"Harris,:W.:E.,1996.",ACatalog:of:parameters,1999.0,,,
337,,,,"P.:A.,Lyne,:A.","+G.:&amp;:Anderson,",1993.0,44.0,,
338,hsh+12,,,"Hassall,:T.:E.,Stappers,","B.W.,:Hessels,:J.",1993.0,44.0,,
339,hjz+00,,,"Heasley,:J.:N.,Janes,","K.A.,:Zinn,:R.,",1993.0,44.0,,
340,hr99,,,"Heitsch,:F.:&amp;Richtler,","T.,1999.:The:metal-rich",1993.0,44.0,,
341,,,,"D.:J.,Collins,:B.","+F.:&amp;:Gotthelf,",2003.0,75.0,,
342,hcb+07,,,"Helfand,:D.:J.,Chatterjee,","S.,Brisken,:W.:F.,",2003.0,75.0,,
343,hgh+07,,,"Helfand,:D.:J.,Gotthelf,","E.V.,:Halpern,:J.",2003.0,75.0,,
344,hrr+04,,,"Hessels,J.:W.:T.,","Roberts,M.:S.:E.,",2003.0,75.0,,
345,hrs+06,,,"Hessels,J.:W.:T.,","Ransom,S.:M.,:Stairs,",2003.0,75.0,,
346,hrs+07,,,"Hessels,:J.W.:T.,","Ransom,S.:M.,:Stairs,",2003.0,75.0,,
347,hng+08,,,"Hessels,J.:W.:T.,","Nice,D.:J.,:Gaensler,",2003.0,75.0,,
348,hrk+08,,,"Hessels,J.:W.:T.,","Ransom,S.:M.,:Kaspi,",2003.0,75.0,,
349,hrm+11,,,"Hessels,J.:W.:T.,","Roberts,M.:S.:E.,",2003.0,75.0,,
350,hbp+68,,,"Hewish,:A.,:Bell,S.","J.,Pilkington,:J.:D.",2003.0,75.0,,
351,hra+12,,,"Heyl,:J.:S.,Richer,","H.,Anderson,:J.,:Fahlman,",2003.0,75.0,,
352,hsc+11,,,"Hill,:A.:B.,Szostek,","A.,Corbel,:S.,:Camilo,",2003.0,75.0,,
353,hjm+70,,,"Hillier,:R.:R.,Jackson,","W.R.,:Murray,:A.,",2003.0,75.0,,
354,hfs+04,,,"Hobbs,:G.,Faulkner,:A.,","Stairs,I.:H.,:Camilo,",2003.0,75.0,,
355,hlk+04,,,"Hobbs,:G.,:Lyne,A.","G.,Kramer,:M.,:Martin,",2003.0,75.0,,
356,hllk05,,,"Hobbs,:G.,Lorimer,:D.","R.,Lyne,:A.:G.",2003.0,75.0,,
357,,,,"M.:M.,Neuh""auser,:R.","+&amp;:Schutz,:B.",2010.0,349.0,,
358,hok+09,,,"Hoppe,:S.,:deO","na-Wilhemi,E.,:Kh'elifi,:B.,",2010.0,349.0,,
359,,,,"A.:W.,Bailes,:M.","+&amp;:Ord,:S.",2006.0,,,
360,hsg+14,,,"Hou,:X.,Smith,:D.","A.,Guillemot,:L.,:Cheung,",2006.0,,,
362,hsp+03,,,"Hughes,:J.:P.,Slane,","P.O.,:Park,:S.,",2006.0,,,
364,htg+68,,,"Huguenin,:G.:R.,Taylor,","J.H.,:Goad,:L.",2006.0,,,
365,hb07b,,,"Hui,:C.:Y.","&amp;Becker,W.,:2007.:X-ray",2006.0,,,
366,hb07c,,,"Hui,:C.:Y.","&amp;Becker,W.,:2007.:Radio",2006.0,,,
367,htv+01,,,"Hulleman,:F.,Tent,:A.","F.,van:Kerkwijk,:M.",2006.0,,,
368,ht74,,,"Hulse,:R.:A.","&amp;Taylor,J.:H.,:1974.",2006.0,,,
370,ht75b,,,"Hulse,:R.:A.","&amp;Taylor,J.:H.,:1975b.",2006.0,,,
371,ims+04,,,"Ibrahim,:A.:I.,Markwardt,","C.B.,:Swank,:J.",2006.0,,,
372,ics+02,,,"Israel,:G.:L.,Covino,","S.,Stella,:L.,:Campana,",2006.0,,,
373,icp+03,,,"Israel,:G.:L.,Covino,","S.,Perna,:R.,:Migi,",2006.0,,,
374,icm+05,,,"Israel,:G.,Covino,:S.,","Migi,R.,:Stella,:L.,",2006.0,,,
375,irz+14,,,"Israel,:G.:L.,Rea,","N.,Zelati,:F.:C.,",2006.0,,,
376,,,,"G.:L.,Mereghetti,:S.","+&amp;:Stella,:L.,",1994.0,8.7,,
377,jh05,,,"Jackson,:M.:S.","&amp;Halpern,J.:P.,:2005.",1994.0,8.7,,
378,jbv+03,,,"Jacoby,:B.:A.,Bailes,","M.,van:Kerkwijk,:M.",1994.0,8.7,,
379,jhb+05,,,"Jacoby,:B.:A.,Hotan,","A.,Bailes,:M.,:Ord,",1994.0,8.7,,
380,jcj+06,,,"Jacoby,:B.:A.,Cameron,","P.B.,:Jenet,:F.",1994.0,8.7,,
381,jcv+06,,,"Jacoby,:B.:A.,Chakrabarty,","D.,van:Kerkwijk,:M.",1994.0,8.7,,
382,jbo+07,,,"Jacoby,:B.:A.,Bailes,","M.,Ord,:S.:M.,",1994.0,8.7,,
383,jbo+09,,,"Jacoby,:B.:A.,Bailes,","M.,Ord,:S.,:Knight,",1994.0,8.7,,
385,js06,,,"Janssen,:G.:H.","&amp;Stappers,B.:W.,:2006.",1994.0,8.7,,
386,jsk+08,,,"Janssen,:G.:H.,Stappers,","B.W.,:Kramer,:M.,",1994.0,8.7,,
387,jsb+09,,,"Janssen,:G.:H.,Stappers,","B.W.,:Braun,:R.,",1994.0,8.7,,
388,jsb+10,,,"Janssen,:G.:H.,Stappers,","B.W.,:Bassa,:C.",1994.0,8.7,,
389,jrr+15,,,"Johnson,:T.:J.,Ray,","P.S.,:Roy,:J.,",1994.0,8.7,,
390,jr03,,,"Johnston,:S.:&amp;Romani,","R.,2003.:Giant:Pulses",1994.0,8.7,,
391,jw06,,,"Johnston,:S.:&amp;Weisberg,","J.M.,:2006.:Profile",1994.0,8.7,,
392,jlm+92,,,"Johnston,:S.,Lyne,:A.","G.,Manchester,:R.:N.,",1994.0,8.7,,
393,jml+92,,,"Johnston,:S.,Manchester,:R.","N.,Lyne,:A.:G.,",1994.0,8.7,,
394,jlh+93,,,"Johnston,:S.,Lorimer,:D.","R.,Harrison,:P.:A.,",1994.0,8.7,,
395,jml+94,,,"Johnston,:S.,Manchester,:R.","N.,Lyne,:A.:G.,",1994.0,8.7,,
396,jml+95,,,"Johnston,:S.,Manchester,:R.","N.,Lyne,:A.:G.,",1994.0,8.7,,
397,jrmz04,,,"Johnston,:S.,Romani,:R.","W.,Marshall,:F.:E.",1994.0,8.7,,
398,jhv+05,,,"Johnston,:S.,Hobbs,:G.,","Vigeland,S.,:Kramer,:M.,",1994.0,8.7,,
399,jkl+06,,,"Johnston,:S.,Kramer,:M.,","Lorimer,D.:R.,:Lyne,",1994.0,8.7,,
401,jl88,,,"Jones,:A.:W.","&amp;Lyne,A.:G.,:1988.",1994.0,8.7,,
402,jml+09,,,"Joshi,:B.:C.,McLaughlin,","M.A.,:Lyne,:A.",1994.0,8.7,,
403,,,,"D.,Harris,:W.:E.","+&amp;:McLaughlin,:D.",1997.0,10.0,,
404,kv05a,,,"Kaplan,:D.:L.","&amp;vanKerkwijk,:M.:H.,",1997.0,10.0,,
405,kk09b,,,"Kaplan,:D.:L.","&amp;vanKerkwijk,:M.:H.,",1997.0,10.0,,
406,kk09,,,"Kaplan,:D.:L.","&amp;vanKerkwijk,:M.:H.,",1997.0,10.0,,
407,kv11,,,"Kaplan,:D.:L.","&amp;vanKerkwijk,:M.:H.,",1997.0,10.0,,
408,kv05,,,"Kaplan,:D.:L.","&amp;vanKerkwijk,:M.:H.,",1997.0,10.0,,
409,kkvh11,,,"Kaplan,:D.:L.,Kamble,","A.,van:Kerkwijk,:M.",1997.0,10.0,,
410,ksr+12,,,"Kaplan,:D.:L.,Stovall,","K.,Ransom,:S.:M.,",1997.0,10.0,,
411,kbv+13,,,"Kaplan,:D.:L.,Bhalerao,","V.B.,:van:Kerkwijk,",1997.0,10.0,,
412,kbd+14,,,"Kaplan,:D.:L.,Boyles,","J.,Dunlap,:B.:H.,",1997.0,10.0,,
413,kvk+14,,,"Kaplan,:D.:L.,van","Kerkwijk,M.:H.,:Koester,",1997.0,10.0,,
414,,,,"D.:L.,Kulkarni,:S.",+R.:&amp;:van,2002.0,,,
415,,,,"D.:L.,Kulkarni,:S.",+R.:&amp;:van,2003.0,,,
416,,,,"D.:L.,van:Kerkwijk,",+M.:H.:&amp;,2007.0,,,
417,kkl+15,,,"Karako-Argaman,C.,:Kaspi,:V.","M.,Lynch,:R.:S.,",2007.0,,,
418,kp07,,,"Kargaltsev,:O.:&amp;Pavlov,","G.G.,:2007.:X-Ray",2007.0,,,
419,kkp+12,,,"Kargaltsev,:O.,Kouveliotou,:C.,","Pavlov,G.:G.,:G""ov",2007.0,,,
420,,,,"O.,Pavlov,:G.:G.","+&amp;:Garmire,:G.",2006.0,,,
421,,,,"O.,Pavlov,:G.:G.","+&amp;:Garmire,:G.",2006.0,,,
422,,,,"O.,Pavlov,:G.:G.","+&amp;:Garmire,:G.",2007.0,,,
424,kjb+94,,,"Kaspi,:V.:M.,Johnston,","S.,Bell,:J.:F.,",2007.0,,,
425,kms+94,,,"Kaspi,:V.:M.,Manchester,","R.N.,:Siegman,:B.,",2007.0,,,
426,kbm+96,,,"Kaspi,:V.:M.,Bailes,","M.,Manchester,:R.:N.,",2007.0,,,
427,kmj+96,,,"Kaspi,:V.:M.,Manchester,","R.N.,:Johnston,:S.,",2007.0,,,
428,kbm+97,,,"Kaspi,:V.:M.,Bailes,","M.,Manchester,:R.:N.,",2007.0,,,
429,kcm+98,,,"Kaspi,:V.:M.,Crawford,","F.,Manchester,:R.:N.,",2007.0,,,
430,klm+00,,,"Kaspi,:V.:M.,Lackey,","J.R.,:Mattox,:J.,",2007.0,,,
431,klm+00a,,,"Kaspi,:V.:M.,Lyne,","A.G.,:Manchester,:R.",2007.0,,,
432,kgc+01,,,"Kaspi,:V.:M.,Gavriil,","F.P.,:Chakrabarty,:D.,",2007.0,,,
433,kggl01,,,"Kaspi,:V.:M.,Gotthelf,","E.V.,:Gaensler,:B.",2007.0,,,
434,,,,"V.:M.,Taylor,:J.","+H.:&amp;:Ryba,",1994.0,,,
435,kw90,,,"Kassim,:N.:E.","&amp;Weiler,K.:W.,:1990.",1994.0,,,
436,khbh95,,,"Kavelaars,J.:J.,:Hanes,","D.A.,:Bridges,:T.",1994.0,,,
437,kle+10,,,"Keane,:E.:F.,Ludovici,","D.A.,:Eatough,:R.",1994.0,,,
438,kkl+11,,,"Keane,:E.:F.,Kramer,","M.,Lyne,:A.:G.,",1994.0,,,
439,kjk+08,,,"Keith,:M.:J.,Johnston,","S.,Kramer,:M.,:Weltevrede,",1994.0,,,
440,kel+09,,,"Keith,:M.:J.,Eatough,","R.P.,:Lyne,:A.",1994.0,,,
441,kkl+09,,,"Keith,:M.:J.,Kramer,","M.,Lyne,:A.:G.,",1994.0,,,
442,kjv+10,,,"Keith,:M.:J.,Jameson,","A.,van:Straten,:W.,",1994.0,,,
443,kjr+11,,,"Keith,:M.:J.,Johnston,","S.,Ray,:P.:S.,",1994.0,,,
444,kjb+12,,,"Keith,:M.:J.,Johnston,","S.,Bailes,:M.,:Bates,",1994.0,,,
445,kbk+13,,,"Kennea,:J.:A.,Burrows,","D.N.,:Kouveliotou,:C.,",1994.0,,,
446,kcj+12,,,"Kerr,:M.,Camilo,:F.,","Johnson,T.:J.,:Ferrara,",1994.0,,,
447,khs+14,,,"Kerr,:M.,Hobbs,:G.,","Shannon,R.:M.,:Kiczynski,",1994.0,,,
448,kds+15,,,"Kirichenko,:A.,Danilenko,:A.,","Shternin,P.,:Shibanov,:Y.,",1994.0,,,
449,kvf+14,,,"Kirsten,:F.,Vlemmings,:W.,","Freire,P.,:Kramer,:M.,",1994.0,,,
450,kac+10,,,"Knispel,:B.,Allen,:B.,","Cordes,J.:M.,:Deneva,",1994.0,,,
451,kla+11,,,"Knispel,:B.,Lazarus,:P.,","Allen,B.,:Anderson,:D.,",1994.0,,,
452,kek+13,,,"Knispel,:B.,Eatough,:R.","P.,Kim,:H.,:Keane,",1994.0,,,
453,kls+15,,,"Knispel,:B.,Lyne,:A.","G.,Stappers,:B.:W.,",1994.0,,,
454,kr00,,,"Koester,:D.:&amp;Reimers,","D.,2000.:The:white",1994.0,,,
455,kac+73,,,"Komesaroff,M.:M.,:Ables,","J.G.,:Cooke,:D.",1994.0,,,
457,kw03,,,"Konacki,:M.:&amp;Wolszczan,","A.,2003.:Masses:and",1994.0,,,
458,,,,"M.,Wolszczan,:A.:&amp;","+Stairs,:I.:H.,",2003.0,,,
459,kvh+15,,,"Kondratiev,V.:I.,:Verbiest,","J.P.:W.,:Hessels,",2003.0,,,
460,kds+98,,,"Kouveliotou,:C.,Dieters,:S.,","Strohmayer,T.,:van:Paradijs,",2003.0,,,
461,ksh+99,,,"Kouveliotou,C.,:Strohmayer,:T.,","Hurley,K.,:Van:Paradijs,",2003.0,,,
462,kxl+98,,,"Kramer,:M.,Xilouris,:K.","M.,Lorimer,:D.:R.,",2003.0,,,
463,kll+99,,,"Kramer,:M.,Lange,:C.,","Lorimer,D.:R.,:Backer,",2003.0,,,
464,kbm+03,,,"Kramer,:M.,Bell,:J.","F.,Manchester,:R.:N.,",2003.0,,,
465,klh+03,,,"Kramer,:M.,Lyne,:A.","G.,Hobbs,:G.,:L""",2003.0,,,
466,ksm+06,,,"Kramer,:M.,Stairs,:I.","H.,Manchester,:R.:N.,",2003.0,,,
468,kcb+88,,,"Kulkarni,:S.:R.,Clifton,","T.R.,:Backer,:D.",2003.0,,,
469,kapw91,,,"Kulkarni,:S.:R.,Anderson,","S.B.,:Prince,:T.",2003.0,,,
470,kkm+03,,,"Kulkarni,S.:R.,:Kaplan,","D.L.,:Marshall,:H.",2003.0,,,
471,kul86,,,"Kulkarni,:S.:R.,1986.",OpticalIdentification:of:Binary,2003.0,,,
472,kl01,,,"Kuzmin,:A.:D.","&amp;Losovsky,B.:Y.,:2001.",2003.0,,,
473,kms+78,,,"Kuzmin,:A.:D.,Malofeev,","V.M.,:Shitov,:Y.",2003.0,,,
475,,,,"H.,Smith,:D.:A.,","+Guillemot,:L.:&amp;",,,,
476,lfmp02,,,"Lamb,:R.:C.,Fox,","D.W.,:Macomb,:D.",,,,
478,,,,"M.:I.,Vaughan,:A.","+E.:&amp;:Mills,",1968.0,,,
479,,,,"M.:I.,Vaughan,:A.","+E.:&amp;:Wielebinski,",1968.0,,,
480,,,,"M.:I.,Vaughan,:A.","+E.:&amp;:Wielebinski,",,,,
481,,,,"M.:I.,Vaughan,:A.","+E.:&amp;:Wielebinski,",,,,
482,lwj+09,,,"Lazaridis,:K.,Wex,:N.,","Jessner,A.,:Kramer,:M.,",,,,
483,ltk+14,,,"Lazarus,:P.,Tauris,:T.","M.,Knispel,:B.,:Freire,",,,,
484,lbh+15,,,"Lazarus,:P.,Brazier,:A.,","Hessels,J.:W.:T.,",,,,
485,,,,"D.:A.,Green,:K.","+&amp;:Ranasinghe,:S.,",2013.0,,,
487,lzg+11,,,"Lemoine-Goumard,:M.,:Zavlin,","V.E.,:Grondin,:M.-H.,",2013.0,,,
488,lbb+10,,,"Levin,:L.,Bailes,:M.,","Bates,S.,:Bhat,:N.",2013.0,,,
489,lwf+04,,,"Lewandowski,W.,:Wolszczan,:A.,","Feiler,G.,:Konacki,:M.",2013.0,,,
490,,,,"W.,Kowali'nska,:M.:&amp;","+Kijak,:J.,:2015.",,,,
492,lhh+13,,,"Lin,:L.:C.","C.,Hui,C.:Y.,:Hu,",,,,
493,lhl+14,,,"Lin,:L.:C.","C.,Hui,C.:Y.,:Li,",,,,
494,lk11,,,"Livingstone,:M.:A.&amp;","Kaspi,V.:M.,:2011.",,,,
495,lrc+09,,,"Livingstone,M.:A.,:Ransom,","S.M.,:Camilo,:F.,",,,,
496,lnk+11,,,"Livingstone,M.:A.,:Ng,","C.,Kaspi,:V.:M.,",,,,
497,,,,"A.,:Kaspi,:V.","+M.:&amp;:Gavriil,",2005.0,,,
498,lzb+00,,,"Lommen,:A.:N.,Zepka,","A.,Backer,:D.:C.,",2005.0,,,
499,lx00,,,"Lorimer,:D.:R.","&amp;Xilouris,K.:M.,:2000.",2005.0,,,
500,,,,"D.:R.,Camilo,:F.","+&amp;:McLaughlin,:M.",2013.0,,,
501,,,,"D.:R.,Camilo,:F.","+&amp;:Xilouris,:K.",2002.0,,,
502,lnl+95,,,"Lorimer,:D.:R.,Nicastro,","L.,Lyne,:A.:G.,",2002.0,,,
503,lylg95,,,"Lorimer,:D.:R.,Yates,","J.A.,:Lyne,:A.",2002.0,,,
504,llb+96,,,"Lorimer,:D.:R.,Lyne,","A.G.,:Bailes,:M.,",2002.0,,,
505,lkm+00,,,"Lorimer,:D.:R.,Kramer,","M.,M""uller,:P.,:Wex,",2002.0,,,
506,lma+04,,,"Lorimer,:D.:R.,McLaughlin,","M.A.,:Arzoumanian,:Z.,",2002.0,,,
507,lxf+05,,,"Lorimer,:D.:R.,Xilouris,","K.M.,:Fruchter,:A.",2002.0,,,
508,lfl+06,,,"Lorimer,:D.:R.,Faulkner,","A.J.,:Lyne,:A.",2002.0,,,
509,lsf+06,,,"Lorimer,:D.:R.,Stairs,","I.H.,:Freire,:P.",2002.0,,,
510,lmcs07,,,"Lorimer,:D.:R.,McLaughlin,","M.A.,:Champion,:D.",2002.0,,,
511,lem+15,,,"Lorimer,:D.:R.,Esposito,","P.,Manchester,:R.:N.,",2002.0,,,
512,,,,"D.:R.,Lyne,:A.","+G.:&amp;:Camilo,",1998.0,,,
515,lwa+02,,,"Lu,:F.:J.,","Wang,Q.D.,:Aschenbach,:B.,",1998.0,,,
516,lcf+96,,,"Lundgren,:S.:C.,Cordes,","J.M.,:Foster,:R.",1998.0,,,
518,lr11,,,"Lynch,:R.:S.","&amp;Ransom,S.:M.,:2011.",1998.0,,,
519,lrfs11,,,"Lynch,:R.:S.,Ransom,","S.M.,:Freire,:P.",1998.0,,,
520,lfrj12,,,"Lynch,:R.:S.,Freire,","P.C.:C.,:Ransom,",1998.0,,,
521,lbr+13,,,"Lynch,:R.:S.,Boyles,","J.,Ransom,:S.:M.,",1998.0,,,
522,laks15,,,"Lynch,:R.:S.,Archibald,","R.F.,:Kaspi,:V.",1998.0,,,
525,lr77,,,"Lyne,:A.:G.","&amp;Ritchings,R.:T.,:1977.",1998.0,,,
526,,,,"A.:G.,Anderson,:B.","+&amp;:Salter,:M.",1982.0,26.0,,
527,lbm+87,,,"Lyne,:A.:G.,Brinklow,","A.,Middleditch,:J.,:Kulkarni,",1982.0,26.0,,
528,lbb+88,,,"Lyne,:A.:G.,Biggs,","J.D.,:Brinklow,:A.,",1982.0,26.0,,
529,lmd+90,,,"Lyne,:A.:G.,Manchester,","R.N.,:D'Amico,:N.,",1982.0,26.0,,
530,lbhb93,,,"Lyne,:A.:G.,Biggs,","J.D.,:Harrison,:P.",1982.0,26.0,,
531,lml+98,,,"Lyne,:A.:G.,Manchester,","R.N.,:Lorimer,:D.",1982.0,26.0,,
532,lcm+00,,,"Lyne,:A.:G.,Camilo,","F.,Manchester,:R.:N.,",1982.0,26.0,,
533,lmbm00,,,"Lyne,:A.:G.,Mankelow,","S.H.,:Bell,:J.",1982.0,26.0,,
534,lbk+04,,,"Lyne,:A.:G.,Burgay,","M.,Kramer,:M.,:Possenti,",1982.0,26.0,,
535,lmk+09,,,"Lyne,:A.:G.,McLaughlin,","M.A.,:Keane,:E.",1982.0,26.0,,
536,lsk+15,,,"Lyne,:A.,Stappers,:B.,","Keith,M.,:Ray,:P.,",1982.0,26.0,,
537,ljg+15,,,"Lyne,:A.:G.,Jordan,","C.A.,:Graham-Smith,:F.,",1982.0,26.0,,
538,,,,"A.:G.,Manchester,:R.","+N.:&amp;:D'Amico,",1996.0,,,
539,,,,"A.:G.,Pritchard,:R.","+S.:&amp;:Smith,",1993.0,23.0,,
540,J1732-3131:,,,and:a:possible,+detection:at:34.5MHz.,,,,
541,msk+12,,,"Madsen,:E.:C.,Stairs,","I.H.,:Kramer,:M.,",,,,
542,mmtl15,,,"Malov,:O.:I.,Malofeev,","V.M.,:Teplykh,:D.",,,,
543,mh04,,,"Manchester,:R.:N.","&amp;Han,J.:L.,:2004.",,,,
545,mj95,,,"Manchester,:R.:N.","&amp;Johnston,S.,:1995.:Polarization",,,,
546,,,,"R.:N.,D'Amico,:N.","+&amp;:Tuohy,:I.",1985.0,,,
547,mlt+78,,,"Manchester,R.:N.,:Lyne,","A.G.,:Taylor,:J.",1985.0,,,
548,mlj+89b,,,"Manchester,R.:N.,:Lyne,","A.G.,:Johnston,:S.,",1985.0,,,
549,mld+90,,,"Manchester,R.:N.,:Lyne,","A.G.,:D'Amico,:N.,",1985.0,,,
550,mlr+91,,,"Manchester,R.:N.,:Lyne,","A.G.,:Robinson,:C.,",1985.0,,,
551,mml+93,,,"Manchester,R.:N.,:Mar,","D.,Lyne,:A.:G.,",1985.0,,,
552,mjl+95,,,"Manchester,R.:N.,:Johnston,","S.,Lyne,:A.:G.,",1985.0,,,
553,mld+96,,,"Manchester,R.:N.,:Lyne,","A.G.,:D'Amico,:N.,",1985.0,,,
554,mlc+01,,,"Manchester,R.:N.,:Lyne,","A.G.,:Camilo,:F.,",1985.0,,,
555,mbc+02,,,"Manchester,R.:N.,:Bell,","J.F.,:Camilo,:F.,",1985.0,,,
556,mfl+06,,,"Manchester,R.:N.,:Fan,","G.,Lyne,:A.:G.,",1985.0,,,
557,mks+10,,,"Manchester,R.:N.,:Kramer,","M.,Stairs,:I.:H.,",1985.0,,,
558,mhb+13,,,"Manchester,R.:N.,:Hobbs,","G.,Bailes,:M.,:Coles,",1985.0,,,
559,,,,"R.:N.,Hamilton,:P.","+A.:&amp;:McCulloch,",1980.0,,,
560,,,,"R.:N.,Newton,:L.","+M.:&amp;:Durdin,",1985.0,374.0,,
561,,,,"R.:N.,Taylor,:J.","+H.:&amp;:Huguenin,",1972.0,74.0,,
562,man72,,,"Manchester,R.:N.,:1972.",PulsarRotation:and:Dispersion,1972.0,74.0,,
563,man74,,,"Manchester,:R.:N.,1974.",Structureof:the:local,1972.0,74.0,,
564,mbp+14,,,"Marelli,:M.,Belfiore,:A.,","SazParkinson,:P.,:Caraveo,",1972.0,74.0,,
565,mgz+98,,,"Marshall,:F.:E.,Gotthelf,","E.V.,:Zhang,:W.,",1972.0,74.0,,
566,mgm+04,,,"Marshall,F.:E.,:Gotthelf,","E.V.,:Middleditch,:J.,",1972.0,74.0,,
567,msf+15,,,"Martinez,J.:G.,:Stovall,","K.,Freire,:P.:C.",1972.0,74.0,,
568,mnf+15,,,"Matthews,A.:M.,:Nice,","D.J.,:Fonseca,:E.,",1972.0,74.0,,
569,mgi+79,,,"Mazets,:E.:P.,Golenetskii,","S.V.,:Ilinskii,:V.",1972.0,74.0,,
570,,,,"W.:B.,Osborne,:J.","+L.:&amp;:Parkinson,",1993.0,,,
571,mmh+91,,,"McConnell,:D.,McCulloch,:P.","M.,Hamilton,:P.:A.,",1993.0,,,
572,mka+73,,,"McCulloch,:P.:M.,Komesaroff,","M.M.,:Ables,:J.",1993.0,,,
573,mhma78,,,"McCulloch,:P.:M.,Hamilton,","P.A.,:Manchester,:R.",1993.0,,,
574,mhah83,,,"McCulloch,:P.:M.,Hamilton,","P.A.,:Ables,:J.",1993.0,,,
575,mgr+05,,,"McGarry,:M.:B.,Gaensler,","B.M.,:Ransom,:S.",1993.0,,,
576,mkz+03,,,"McGowan,:K.:E.,Kenea,","J.A.,:Zane,:S.,",1993.0,,,
577,mvk+06,,,"McGowan,:K.:E.,Vestrand,","W.T.,:Kennea,:J.",1993.0,,,
578,,,,"M.,Cordes,:J.:M.","+&amp;:Arzoumanian,:Z.,",2000.0,2000.0,,
579,mac+02,,,"McLaughlin,M.:A.,:Arzoumanian,","Z.,Cordes,:J.:M.,",2000.0,2000.0,,
580,msk+03,,,"McLaughlin,M.:A.,:Stairs,","I.H.,:Kaspi,:V.",2000.0,2000.0,,
581,mam+06,,,"McLaughlin,D.:E.,:Anderson,","J.,Meylan,:G.,:Gebhardt,",2000.0,2000.0,,
582,mll+06,,,"McLaughlin,M.:A.,:Lyne,","A.G.,:Lorimer,:D.",2000.0,2000.0,,
583,mrg+07,,,"McLaughlin,M.:A.,:Rea,","N.,Gaensler,:B.:M.,",2000.0,2000.0,,
584,mlk+09,,,"McLaughlin,M.:A.,:Lyne,","A.G.,:Keane,:E.",2000.0,2000.0,,
585,mm11,,,"McNamara,:B.:J.","&amp;McKeever,J.,:2011.:The",2000.0,2000.0,,
587,mte+05,,,"Mereghetti,:S.,Tiengo,:A.,","Esposito,P.,:G""otz,:D.,",2000.0,2000.0,,
588,met+06,,,"Mereghetti,:S.,Esposito,:P.,","Tiengo,A.,:Zane,:S.,",2000.0,2000.0,,
589,mfd+08,,,"Messineo,:M.,Figer,:D.","F.,Davies,:B.,:Rich,",2000.0,2000.0,,
590,mlb+12,,,"Mickaliger,M.:B.,:Lorimer,","D.R.,:Boyles,:J.,",2000.0,2000.0,,
591,mp85,,,"Middleditch,:J.:&amp;Pennypacker,","C.,1985.:Optical:pulsation",2000.0,2000.0,,
592,msl+10,,,"Migi,:R.:P.,Sartori,","A.,de:Luca,:A.,",2000.0,2000.0,,
593,,,,"R.:P.,Pavlov,:G.","+G.:&amp;:Kargaltsev,",2010.0,,,
594,mig00,,,"Migi,:R.:P.,2000.",Afollow-up:optical:investigation,2010.0,,,
595,,,,"D.,Wielebinski,:R.,:Kramer,","+M.:&amp;:Jessner,",2003.0,,,
596,mb75,,,"Mohanty,:D.:K.","&amp;Balasubramanian,V.,:1975.:MNRAS,",2003.0,,,
597,,,,"D.:K.,1983.:Supernova",+Remts:and:their,,,,
598,mgz+13,,,"Mori,:K.,Gotthelf,:E.","V.,Zhang,:S.,:An,",,,,
599,mhl+02,,,"Morris,:D.:J.,Hobbs,","G.,Lyne,:A.:G.,",,,,
600,msh+05,,,"Motch,:C.,Sekiguchi,:K.,","Haberl,F.,:Zavlin,:V.",,,,
601,mcc+06,,,"Muno,:M.:P.,Clark,","J.S.,:Crowther,:P.",,,,
602,mss+02,,,"Murray,:S.:S.,Slane,","P.O.,:Seward,:F.",,,,
603,,,,"J.,Anderson,:S.:B.","+&amp;:Freire,:P.",2003.0,430.0,,
604,nbf+95,,,"Navarro,:J.,:deBruyn,","G.,Frail,:D.,:Kulkarni,",2003.0,430.0,,
605,nrh+11,,,"Negueruela,:I.,Rib'o,:M.,","Herrero,A.,:Lorenzo,:J.,",2003.0,430.0,,
606,,,,"L.:M.,Manchester,:R.","+N.:&amp;:Cooke,",1981.0,,,
607,nr06,,,"Ng,:C.-Y.:&amp;Romani,","R.W.,:2006.:Proper",1981.0,,,
608,nbg+12,,,"Ng,:C.-Y.,Bucciantini,:N.,","Gaensler,B.:M.,:Camilo,",1981.0,,,
609,nbb+14,,,"Ng,:C.,Bailes,:M.,","Bates,S.:D.,:Bhat,",1981.0,,,
610,ncb+15,,,"Ng,:C.,Champion,:D.","J.,Bailes,:M.,:Barr,",1981.0,,,
